OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1994,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,Neofusicoccum luteum
OTU1995,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU1996,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU1997,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU1998,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU1999,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2000,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2001,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2002,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2003,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2004,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2005,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2006,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2007,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2008,Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
OTU2009,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2010,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,NA
OTU2011,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2012,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Latorua,Latorua caligans
OTU2013,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2014,Fungi,NA,NA,NA,NA,NA,NA
OTU2015,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Macroventuria,NA
OTU2016,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU2017,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Perusta,NA
OTU2018,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2019,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU2020,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2021,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2022,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2023,Fungi,NA,NA,NA,NA,NA,NA
OTU2024,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Sebacina,NA
OTU2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2026,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2027,Fungi,Ascomycota,Eurotiomycetes,Onygenales,NA,NA,NA
OTU2028,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,NA,NA,NA
OTU2029,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2030,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2031,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Placidium,Placidium lacinulatum var erythrostratum
OTU2032,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2033,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2034,Fungi,NA,NA,NA,NA,NA,NA
OTU2035,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,NA,NA
OTU2036,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma halophilum
OTU2037,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU2038,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU2039,Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,NA,NA,NA
OTU2040,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2041,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2042,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,NA,NA
OTU2043,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2044,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,NA,NA
OTU2045,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2046,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2047,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2048,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata,Deniquelata barringtoniae
OTU2049,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
OTU2050,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2051,Fungi,NA,NA,NA,NA,NA,NA
OTU2052,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Chaetocladiaceae,Chaetocladium,Chaetocladium brefeldii
OTU2053,Fungi,NA,NA,NA,NA,NA,NA
OTU2054,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2055,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2056,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2057,Fungi,Ascomycota,Lecanoromycetes,Trapeliales,NA,NA,NA
OTU2058,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA
OTU2059,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2060,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2061,Fungi,NA,NA,NA,NA,NA,NA
OTU2062,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2063,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,NA
OTU2064,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2065,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,NA,NA,NA
OTU2066,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2067,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU2068,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2069,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2070,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2071,Fungi,Entomophthoromycota,Basidiobolomycetes,Basidiobolales,Basidiobolaceae,Basidiobolus,Basidiobolus ranarum
OTU2072,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2073,Fungi,NA,NA,NA,NA,NA,NA
OTU2074,Fungi,Ascomycota,Geoglossomycetes,Geoglossales,NA,NA,NA
OTU2075,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Macroventuria,NA
OTU2076,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2077,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2078,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU2079,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2080,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2081,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,NA,NA,NA
OTU2082,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2083,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2084,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2085,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2086,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Coniosporium,NA
OTU2087,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2088,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2089,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2090,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2091,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2092,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU2093,Fungi,NA,NA,NA,NA,NA,NA
OTU2094,Fungi,Ascomycota,Dothideomycetes,Dothideales,Aureobasidiaceae,Aureobasidium,NA
OTU2095,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2096,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2097,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2098,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2099,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,NA,NA,NA
OTU2100,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2101,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2102,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2103,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus,Cryptococcus frias
OTU2104,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2105,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2106,Fungi,NA,NA,NA,NA,NA,NA
OTU2107,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,NA
OTU2108,Fungi,NA,NA,NA,NA,NA,NA
OTU2109,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2110,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2111,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2112,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2113,Fungi,NA,NA,NA,NA,NA,NA
OTU2114,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,NA,NA,NA
OTU2115,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2116,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2117,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subsessilis
OTU2118,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU2120,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2121,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2122,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2123,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU2124,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2125,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2126,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2127,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2128,Fungi,NA,NA,NA,NA,NA,NA
OTU2129,Fungi,NA,NA,NA,NA,NA,NA
OTU2130,Fungi,NA,NA,NA,NA,NA,NA
OTU2131,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2132,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2133,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2134,Fungi,Neocallimastigomycota,Neocallimastigomycetes,Neocallimastigales,NA,NA,NA
OTU2135,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2136,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2137,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU2138,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2139,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2140,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2141,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2142,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2143,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2144,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2145,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2146,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,NA
OTU2147,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2148,Fungi,NA,NA,NA,NA,NA,NA
OTU2149,Fungi,NA,NA,NA,NA,NA,NA
OTU2150,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Nothophoma,Nothophoma gossypiicola
OTU2151,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2152,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,NA,NA
OTU2153,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2154,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,NA,NA,NA
OTU2155,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2156,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2157,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2158,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Macroventuria,NA
OTU2159,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2160,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2161,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2162,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2163,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2164,Fungi,NA,NA,NA,NA,NA,NA
OTU2165,Fungi,NA,NA,NA,NA,NA,NA
OTU2166,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA
OTU2167,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2168,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium,NA
OTU2169,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2170,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2171,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2172,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2173,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2174,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2175,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia aemulans
OTU2176,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2177,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces,Slopeiomyces cylindrosporus
OTU2178,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2179,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA
OTU2180,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,NA,NA,NA
OTU2181,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2182,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,NA
OTU2183,Fungi,NA,NA,NA,NA,NA,NA
OTU2184,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2185,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2186,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2187,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU2188,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2189,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2190,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2192,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2193,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2194,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora oryzae
OTU2195,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2196,Fungi,NA,NA,NA,NA,NA,NA
OTU2197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,Thyrostroma,NA
OTU2198,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2199,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2200,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,NA,NA,NA
OTU2201,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium aphanocladii
OTU2202,Fungi,NA,NA,NA,NA,NA,NA
OTU2203,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2204,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2205,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2206,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2207,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2208,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2209,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2210,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2211,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,NA
OTU2212,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2213,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2214,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2215,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2216,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU2217,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2218,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius vanduzerensis
OTU2219,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2220,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU2221,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2222,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2223,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA
OTU2224,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2225,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2226,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2227,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,NA,NA,NA
OTU2228,Fungi,NA,NA,NA,NA,NA,NA
OTU2229,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2230,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2231,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU2232,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Amauroascus,Amauroascus kuehnii
OTU2233,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2234,Fungi,NA,NA,NA,NA,NA,NA
OTU2235,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2236,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2237,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces pinophilus
OTU2238,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU2239,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2240,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2241,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2242,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU2243,Chromista,NA,NA,NA,NA,NA,NA
OTU2244,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,NA
OTU2245,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2246,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2247,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus hariolorum
OTU2248,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU2249,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria obovoidea
OTU2250,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2251,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,NA,NA
OTU2252,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2253,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus deserticola
OTU2254,Fungi,NA,NA,NA,NA,NA,NA
OTU2256,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,NA,NA,NA
OTU2257,Fungi,Ascomycota,Lecanoromycetes,Pertusariales,NA,NA,NA
OTU2258,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2259,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2260,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,NA
OTU2261,Fungi,Ascomycota,Sordariomycetes,Diaporthales,NA,NA,NA
OTU2262,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2263,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2264,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU2265,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU2266,Fungi,NA,NA,NA,NA,NA,NA
OTU2267,Fungi,Ascomycota,Lecanoromycetes,Trapeliales,NA,NA,NA
OTU2268,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU2269,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,NA
OTU2270,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2271,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2272,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2273,Fungi,NA,NA,NA,NA,NA,NA
OTU2274,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2275,Fungi,NA,NA,NA,NA,NA,NA
OTU2276,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU2277,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2278,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU2279,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2280,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU2281,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia fermentans
OTU2282,Fungi,NA,NA,NA,NA,NA,NA
OTU2283,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU2284,Fungi,NA,NA,NA,NA,NA,NA
OTU2285,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2286,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2287,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2288,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU2289,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2290,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA
OTU2291,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,NA
OTU2292,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU2293,Fungi,NA,NA,NA,NA,NA,NA
OTU2294,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2295,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2296,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2297,Fungi,Entorrhizomycota,NA,NA,NA,NA,NA
OTU2298,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,NA,NA,NA
OTU2299,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU2300,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Pleopsidium,NA
OTU2301,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,NA,NA,NA
OTU2302,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA
OTU2303,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU2304,Fungi,Ascomycota,Lecanoromycetes,Trapeliales,Trapeliaceae,Trapelia,NA
OTU2305,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2306,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU2307,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU2308,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU2309,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU2310,Fungi,NA,NA,NA,NA,NA,NA
OTU2311,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU2312,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,NA
OTU2313,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU2314,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2315,Fungi,NA,NA,NA,NA,NA,NA
OTU2316,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU2317,Fungi,Ascomycota,Schizosaccharomycetes,Schizosaccharomycetales,NA,NA,NA
OTU2318,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,Neocamarosporium goegapense
